index,label,text
7983,0, nothing a little and blaming the jews the and the west cannot 
7984,0, uk if the jews have the right to claim a of land bebecause god said it is
7985,0, like that led to the nazis of the jews there s no as yet but genocide
7986,0, post according to the prophet the jews are for a great 
7987,0, why do they hate the jews 
7988,0, you are
7989,0, the thing that is when it from israel to the jews that is what is happening now 
7990,0, are you telling me that the palestinians have not been trying to the jews for they use kids as 
7991,0, and love s is the jesus as the king of the jews the long messiah 
7992,0, whitegenocide to be almost about that 
7993,0, you mean as in the arabs israel so they can kill the jews as they wouldid the and
7994,0, all i know is it was to be a homeland for the jews bebecause they wouldidn t really have a place to go
7995,0, i thought what s good for the jews was just an 
7996,0, fucking needed 
7997,0, they take the jews to kill them all but half of them alive bebecause them at the end x
7998,0, and the jews and it is good for business jews are the enemy and is not funny 
7999,0, just like the jews of tried not to use their but did give them a choice 
8000,0, i do not need to i wouldidn t put my real name as my twitter name i ain t a fucking idiot and i never made you are an idiot
8001,0, i never made any rape i have been this is so wrong to be made an example of for what i did not do
8002,0, it is really that big of a deal you th fact you me of making rape
8003,0, there should be whitelivesmatter every day that goes by that and her murder
8004,0, to open your eyes islam as a means to end to help them jerusalem from the jews 
8005,0, that feminists are so
8006,0, feminist n oh no there are not enough women in i know i ll do a gender 
8007,0, the we money that from needed nor will they
8008,0, people are cunts 
8009,0, why was hitler able to kill the jews t the government have him hitler was the government 
8010,0, basically you want games to to your world view why not make your own game instead 
8011,0, did the victims of the deserve to die in their own at the hands of the jews 
8012,0, whitegenocide
8013,0, that is pretty fucking
8014,0, lt has that hitler killed the jews bebecause he thought the jews were black 
8015,0, now say with a straight face gas the jews 
8016,0, an art school who got at the jews and had them making mass murder
8017,0, i agree with not an though diversity into every of white society is whitegenocide
8018,0, who led the jews a 
8019,0, the first nation to the rape of innocent children 
8020,0, yeah you would not want to burning people alive to the jews that would be i am on his team 
8021,0, just like you the threat of the jews your is a well https t co 
8022,0, go love satan amp the he among then 
8023,0, love enemy you do know he was talking about living amp life a christian community do not you or should you love satan 
8024,0, not the jews but that is part of what makes the bible so evil it up to the read to and choose 
8025,0, because she is a girl and girls fucking attention
8026,0, whitelivesmatter please re post http t co s
8027,0, oh dear your towards the english is rather pathetic typical feminist 
8028,0, i am not an of violence but yeah shit got real back then the best part the helped the jews out
8029,0, video about israel you will ever middle east to the jews http t co x
8030,0, they ll probably have ben as of when they to the too the run the 
8031,0, the jews are promised nothing in the bible 
8032,0, http t co c more hate crimes ferguson whitelivesmatter
8033,0, need a for this thing bebecause it is not getting any media see no now y all know i am 
8034,0, is this bebecause of the from where the jews will during the 
8035,0, i am racist bc i am half white this is why i need whitelivesmatter to be a thing 
8036,0, this deal i hope the jews in america realize what and obama have done
8037,0, hitler did the isame thing same via hand how bad the jews where same can change the world need truth
8038,0, she is not being by the group she is nor the feminist game that ishe 
8039,0, can i get whitepower
8040,0, hard case to make about muslim show the jews at just going about their business when muhammad up
8041,0, whitepower
8042,0, more i never use the other than fucking with the from time to time
8043,0, here s the wage 
8044,0, is it the jews john 
8045,0, what a fucking of shit buy a fucking amp move i do not own a gun but if it will up your move i ll go to dick s now 
8046,0, why is diversity only on white countries whitegenocide
8047,0, at least he was not hating on the jews like everyone else and their mother is right now
8048,0, if you had a real you would not be playingg the nazi why do you support whitegenocide 
8049,0, did not a know the the jews dog was all with me and attacked the other day
